Headings,HMSO.L.csv,AAL.L.csv,ABF.L.csv,AMEC.L.csv,ANTO.L.csv,ARM.L.csv,ASHM.L.csv,AU.L.csv,AV.L.csv,AZN.L.csv,BA.L.csv,BARC.L.csv,BATS.L.csv,BG.L.csv,BLND.L.csv,BLT.L.csv,BNZL.L.csv,BP.L.csv,BRBY.L.csv,BSY.L.csv,BT-A.csv,CCL.L.csv,CNA.L.csv,CNE.L.csv,CPG.L.csv,CPI.L.csv,DGE.L.csv,EMG.L.csv,ENRC.L.csv,ESSR.L.csv,EXPN.L.csv,FRES.L.csv,GFS.L.csv,GKN.L.csv,GLEN.L.csv,GSK.L.csv,HL.L.csv,IAG.L.csv,IAP.L.csv,IHG.L.csv,IMI.L.csv,IMT.L.csv,INVP.L.csv,IPR.L.csv,ISAT.L.csv,ITRK.L.csv,ITV.L.csv,JMAT.L.csv,KAZ.L.csv,KGF.L.csv,LGEN.L.csv,LLOY.L.csv,LMI.L.csv,MGGT.L.csv,MKS.L.csv,MRW.L.csv,NG.L.csv,NXT.L.csv,OML.L.csv,PFC.L.csv,PRU.L.csv,PSON.L.csv,RB.L.csv,RBS.L.csv,RDSA.L.csv,REL.L.csv,REX.L.csv,RIO.L.csv,RR.L.csv,RRS.L.csv,RSA.L.csv,RSL.L.csv,SAB.L.csv,SBRY.L.csv,SDR.L.csv,SDRC.L.csv,SGE.L.csv,SHP.L.csv,SL.L.csv,SMIN.L.csv,SN.L.csv,SRP.L.csv,SSE.L.csv,STAN.L.csv,SVT.L.csv,TATE.L.csv,TLW.L.csv,TSCO.L.csv,ULVR.L.csv,UU.L.csv,VED.L.csv,VOD.L.csv,WEIR.L.csv,WOS.L.csv,WPP.L.csv,WTB.L.csv,XTA.L.csv
14/07/2011,0.001287277,-0.009555189,0.022705771,-0.010958904,-0.012161223,-0.02874049,0.036322073,-0.021058623,-0.016105769,-0.000650407,-0.009156311,-0.002324561,-0.004658663,-0.018563923,-0.005794702,-0.022531749,-0.011335013,0.003176342,-0.011103854,-0.013465627,-0.014743264,-0.02617801,-0.014791988,-0.034405385,-0.014261745,-0.011267606,-0.011801731,-0.021155411,-0.020395156,-0.006622517,-0.01097561,0.049342105,-0.002908033,-0.003372681,-0.016786571,-0.02133922,0.00331675,-0.009028375,0.000207426,-0.031981279,-0.003649635,0,-0.012079208,-0.016291952,-0.015138023,0.000523286,-0.015942029,-0.007916873,-0.010989011,0.016528926,-0.01179444,0.031981982,-0.019636364,-0.005483029,-0.024189115,-0.0067659,-0.009016393,-0.01328352,-0.021853806,-0.037949401,-0.019094767,-0.020338983,-0.008923431,-0.002533784,-0.008292246,-0.008122744,0.00477327,-0.012046836,0.012288786,0.004595588,-0.005196733,0.000319818,-0.009839572,-0.017663465,-0.001869159,-0.00074129,-0.022727273,0.013196481,-0.013235294,-0.013389121,-0.011210762,-0.001801802,-0.01200565,-0.006184292,-0.011699931,-0.001623377,-0.029816514,-0.014343509,-0.004012036,-0.008481764,-0.014533148,-0.011029867,-0.01663586,-0.02166065,-0.027118644,-0.01531589,-0.018779343
15/07/2011,0.00514249,-0.011310712,0.005550416,0.006463527,-0.016531833,-0.018276762,0.00122549,0.002325581,-0.003420474,0.001789782,-0.008580858,-0.018332088,0.00810081,-0.001427552,0.006661116,-0.019279128,0.002547771,0.002292827,0.041611625,0.019396552,-0.004127967,-0.011648746,-0.007194245,0.000258198,0.001702128,-0.002849003,-0.005573248,0.002493766,-0.008458035,0.004533333,-0.009247842,0.018808777,0.000364564,0.010998308,0.00995935,0.009022556,-0.007438017,-0.015184382,-0.003318125,-0.000805802,-0.005494505,0.004203643,0.000400882,0.000331236,-0.032549729,0.0041841,-0.017673049,-0.000498753,-0.015851852,-0.003871467,-0.010230179,-0.02466172,-0.002225519,-0.003675505,0.005633803,0.00613079,-0.00165426,0.00757257,0.010785824,0.019377163,-0.015140591,-0.000865052,0.00464711,-0.009596387,0.008813559,-0.008189263,0.001319609,0.000797721,-0.025037936,0,-0.003731343,-0.014920071,0.005616764,0.012302839,0.001872659,-0.004451039,-0.004293381,-0.004341534,-0.001987084,-0.018659881,0.006046863,-0.00631769,0.010721944,0.001244555,-0.005571031,0.005691057,0.019700552,0.002363184,-0.006042296,0,-0.019670388,-0.003759398,0.007988722,-0.005798629,-0.01533101,0.002592353,-0.004784689
18/07/2011,-0.018119804,-0.023384926,-0.007359706,-0.005504587,-0.012160229,0.008865248,-0.011015912,0.003480278,-0.038980142,-0.005684587,-0.011651132,-0.037169727,-0.008928571,-0.012866333,0,-0.022435897,-0.019695044,-0.006535948,-0.024730501,0.005637773,-0.027979275,-0.009519492,0.003465658,-0.04104285,-0.019541206,-0.015714286,-0.012009608,-0.042288557,-0.024934383,-0.020440669,-0.001866833,0.020923077,-0.009110787,-0.046443515,-0.017911049,-0.005216095,-0.011656953,-0.01938326,-0.032667499,-0.030645161,-0.045119705,-0.000930233,-0.029453015,-0.004635762,-0.03364486,-0.034895833,-0.045727136,-0.032934132,-0.020021075,-0.024485037,-0.036175711,-0.074737078,-0.024535316,-0.027140975,-0.013445378,-0.006431957,-0.008285004,-0.006680585,-0.043445122,-0.031907671,-0.030014641,-0.015584416,-0.000867303,-0.060416073,-0.007392473,-0.01559633,-0.02754349,-0.0189023,-0.019455253,0.017383349,-0.010486891,-0.044356293,-0.009452202,-0.020878778,-0.011214953,-0.011922504,-0.011139059,0.005329457,-0.030363365,-0.031979257,-0.018031555,-0.019073569,-0.002828854,-0.0077688,-0.00070028,-0.021018593,-0.026275116,-0.019729495,-0.00810537,-0.005988024,-0.023861171,-0.011006289,-0.036829837,-0.033934252,-0.023354565,-0.01616031,-0.023668639
19/07/2011,0.005210595,0.017571059,-0.008341057,0.012915129,0.031136857,0.023725835,0.000247525,-0.015606936,0.004336735,-0.013067625,0.005725834,-0.018604651,-0.003963964,0.017016655,-0.010752688,0.016830601,0.005832793,0.010087719,0.004551365,0.021079187,0.028784648,0.016018307,0.022919937,0.030148048,0.010398614,0.01233672,-0.004862237,0.028138528,0.022207268,0.017886179,0.011221945,0.000602773,0.006252299,-0.003071523,0.000614754,-0.008988764,0.00758214,0.019317161,0.014841901,0.019966722,0.008678881,-0.003724395,0.011354253,-0.005322688,-0.007736944,0.012412304,0.017282011,0.040247678,0.031490015,0.010358566,0.00536193,0.043288996,0.006097561,0.003087757,0.005394662,0.003407155,-0.006683375,0.007566204,0.015776892,0.019635344,0.003018868,0.001759015,-0.009837963,0.003639672,0.006544798,0.010251631,0.009350861,0.011603993,0.008730159,-0.006294964,-0.003028009,0.038490566,-0.009108653,0.005728835,0.005671078,0.005279035,0.011991279,-0.000481928,0.008726899,0.01875,0.001530222,0.015518519,0.00212766,-0.013466959,0.000700771,-0.004128819,0.015079365,-0.007468354,2.55363E-05,-0.002581756,0.023333333,0.005341812,0.018151016,0.004939627,0.027536232,-0.00131406,0.018181818
20/07/2011,0.013606911,0.006940918,0.003738318,0.019125683,-0.000702247,0.048927039,0.001707498,-0.002935995,0.023876048,-0.010261503,0.012056263,0.054976303,-0.000723589,-0.005339979,0.008361204,0.016552021,0,0.005210595,0.004530744,0.021220523,0.006735751,0.006306306,0.006752609,0.005226026,0.002572899,-0.000716846,0.01465798,0.015578947,0.021066491,0.00372737,0.004932182,-0.004819277,0.004751462,0.019366197,-0.012901905,0.006046863,0.004180602,0.022917585,-0.012505299,0.013866232,0.012428298,-0.012616822,0.01551337,0.019397993,0.005847953,0.007462687,0.037528958,0.011904762,0.002233805,-0.001577287,0.016888889,0.028048215,0.002272727,0.018793541,-0.005365716,-0.002716469,0.010092515,0,0.007216818,0.024071527,0.027088036,0.011413521,-0.000584454,0.030825023,0.002242152,0.018450185,0.015306122,0.014343769,0.020456334,-0.000904977,0.030372058,0.01380814,0.013350843,-0.009177215,0.016290727,0.016504126,0.008976661,0.00144648,0.023918575,0.01665206,0,0.015719027,0.007077141,0.010793651,0.009103641,0.019900498,-0.004691165,0.000765209,0.011210133,0.008628128,0.003800217,0.013979379,0.020494414,0.025669033,0.016925247,0.017763158,0.015252976
21/07/2011,0.0012785,0.006388702,0.006517691,0.00536193,0.006324666,-0.016366612,0.008177079,-0.005889282,0.041925081,0.034113712,0.00595632,0.036298293,0.012671977,0.004402291,-0.010779436,-0.002114612,-0.00257732,0.01511879,0.015463918,-0.001223118,0.013896037,0.008057296,0.005792683,0.005718742,-0.001710864,-0.015781923,0.012038523,0.008291874,0.005157963,0.018567639,0.001226994,-0.004842615,0.003273918,0,-0.004149378,0.011810669,0.004995837,0.02455838,0.01416613,0.00160901,0.002832861,0.009465215,0.021105528,-0.005905512,0.026162791,-0.002116402,0.014438821,0.019607843,0.00371471,0.054778831,0.027972028,0.072378805,-0.010582011,0.023853697,0.004258944,-0.01566224,0.002497918,0.010846892,0.026090343,-0.000671592,0.023443223,0.002604167,-0.004093567,0.056874817,0.015659955,0.009963768,0.016133298,-0.00916186,0.00616808,0.005434783,0.014001474,0.02437276,-0.00237581,-0.004471415,0.020345253,0.011808118,0.008896797,-0.002888782,0.020874751,0.006034483,0.006111536,-0.010771993,-0.013352073,0.023555276,0.002081888,0,0.010997643,-0.001274372,0.007171717,-0.000855432,-0.000540833,0.00411728,-0.011599685,0.008519702,0.002080444,0.012281836,-0.010626603
22/07/2011,0.004256225,0.010691614,0.003700278,-0.006222222,-0.00698324,0.014975042,0.009556481,0.001777251,0.012857143,-0.01228978,0.003289474,0.038668285,0.018055059,0.004525532,0.005867561,0.005721551,0.012273902,0.000744681,0.001269036,-0.00281258,0.005076142,0.01598579,0.001212489,0.015766348,0.00856898,0.020408163,0.007930214,-0.000411184,0.008338679,-0.010416667,0.004289216,0.022506083,0.009789703,0.016839378,0.000729167,-0.004247357,0.008285004,0.021867115,0.002328042,0.014457831,0.020715631,0.008438819,-0.002952756,0.020132013,-0.000944287,0.017497349,0.016140866,0.006730769,0.003700962,0.00011233,-0.008503401,-0.009251472,0.016806723,0.025653637,0.020921685,0.013836043,0.013289037,-0.000825423,-0.010246679,-0.001344086,-0.006442377,0.01038961,0.021139166,0.022468793,0.002202643,0.007174888,-0.000780843,0.009474886,-0.001532567,0.008108108,0,0.009797061,0.003030959,0.015078601,0.006042296,0.016046681,-0.00952381,-0.00338001,0.00292113,0.005141388,0,0.005444646,0.006410256,-0.00951212,0.004847645,0.008943089,0.011655012,0.014291183,0.004914251,0.006849315,0.014069264,0.022303678,0.015690174,0.006335797,0.00899654,0.009578544,0.005555556
25/07/2011,0.011019284,0.000495868,0.006451613,0.000894454,0.00281294,0.009836066,-0.001456311,-0.017149616,-0.030089328,0.000327439,-0.003606557,-0.012103506,0.000351185,0.010996807,0.006666667,-0.005899705,0.007657945,0.010736685,0.013941698,-0.002699055,-0.006060606,-0.010052448,-0.005752346,-0.015776081,-0.006796941,0.005,-0.00393391,-0.012340601,-0.006361323,-0.003421053,0.007931666,0.028554432,0,0.011464968,0.008327261,0.016778523,-0.020542317,-0.008230453,-0.008023649,0.002375297,0.001845018,0.0004649,-0.003948667,-0.001941119,-0.008506616,0.005211047,-0.012274368,0.00095511,-0.005162242,-0.009734182,-0.010291595,-0.04286927,-0.006761833,0.003508241,-0.01384658,0.001705902,-0.002459016,0.002065262,-0.004601227,-0.00538358,-0.005763689,-0.014567266,0.013801035,-0.015735214,0.003076923,-0.000890472,-0.004949206,-0.000339251,0.001534919,0.00536193,-0.014534884,-0.023215523,0.010144615,-0.014222503,-0.013813814,-0.012921752,-0.00462963,0.004844961,-0.015533981,0.006820119,-0.002277904,-0.00631769,-0.002123142,0.001858736,0.006891799,0.004834811,-0.002304147,-0.002390238,-0.00249501,0.017006803,-0.011739594,-0.015496809,0.025522042,0.004721931,-0.002743484,-0.006957622,0.000736648
26/07/2011,-0.014462377,0.011564513,0.01007326,-0.013404826,0.010518934,-0.033279221,-0.00097229,-0.003610108,-0.007998061,-0.001309329,-0.008555446,-0.021123785,0.004388275,0.029473684,-0.014900662,-0.008690123,0,-0.023979806,-0.031875,-0.01826793,-0.006605691,0.001324503,-0.008221681,-0.002843847,-0.001710864,0.011371713,0.007898894,-0.025822574,0.013444302,-0.001848429,-0.013317191,-0.021399653,-0.000718133,-0.0302267,-0.008981109,0.006967363,-0.01090604,-0.000829876,-0.002767135,-0.006319115,0.011970534,-0.005576208,0.007928642,-0.001620746,-0.002859867,-0.002592017,-0.005847953,-0.009064885,-0.00148258,-0.017013233,-0.001733102,0.001552106,-0.012859304,-0.016096579,-0.00870542,-0.000681199,0.002465078,-0.006595218,0.00770416,-0.00541272,-0.001449275,0.003478261,-0.003970505,-0.003031974,0.0072305,0.006238859,0.00052356,0.000226244,-0.004597701,-0.004444444,-0.018436578,-0.001418943,-0.001495726,0.000961847,0.007308161,0.004363636,-0.008586762,-0.00144648,-0.002465483,-0.00508044,-0.003805175,0.000908265,-0.006382979,-0.000618429,0.001368925,-0.003207698,-0.013856813,-0.002900378,-0.004002001,0.002508361,-0.011339093,0.018209877,0.00361991,-0.012532637,-0.006189821,-0.004458599,0.001104159
27/07/2011,-0.004253509,-0.012902172,-0.011786038,-0.013586957,0,-0.010915197,-0.016545012,0.038647343,-0.031028585,-0.013438217,-0.029206771,-0.046180406,0.003495281,-0.001022495,-0.003361345,-0.00192431,-0.013932869,-0.008189655,-0.025823112,-0.015161957,-0.02455243,-0.018077601,-0.016579675,-0.019963702,-0.002570694,-0.009135629,-0.011755486,-0.023514322,-0.007580543,-0.023544974,-0.004294479,0.004728132,-0.008983112,-0.019047619,-0.004895833,-0.005462491,0.003392706,-0.026162791,-0.023265742,-0.015103339,-0.01455869,-0.003271028,-0.03107178,-0.00974026,-0.011472275,-0.008316008,0.013235294,-0.018295619,-0.002227171,-0.005,-0.027777778,-0.042727474,0.01302682,-0.009458078,-0.010764873,-0.005112474,-0.005737705,0.002489627,-0.013761468,-0.030612245,-0.021770682,-0.022530329,-0.01167426,-0.032070777,-0.014574723,-0.008857396,-0.013343799,-0.005654829,-0.012317167,0.00625,-0.009767092,-0.007460036,-0.009629788,-0.018257527,-0.011487304,-0.015930485,0.015517864,-0.010140029,-0.023232823,-0.013617021,0.001527884,-0.012704174,-0.052819415,-0.025990099,0.000683527,-0.010458568,-0.017174083,-0.009358796,-0.013058764,0.002502085,-0.017476789,-0.005456199,-0.023895401,-0.023268112,-0.015224913,-0.007037748,-0.016176471
28/07/2011,-0.001495088,-0.00794176,0,-0.011937557,-0.018216516,-0.003395586,0.002721425,-0.009883721,0.016137166,0.002159468,0.048888889,0.018733032,-0.00487635,0.004094166,-0.003372681,-0.002784919,-0.01734104,-0.003042156,-0.003313453,0.00209937,0.037755637,-0.029636282,-0.022791133,-0.011904762,-0.007731959,0.012765957,0.000793021,-0.006567426,-0.006365372,-0.007315091,-0.006777572,0.012941176,-0.002900653,-0.005736981,-0.0025123,0.014280483,-0.022823331,-0.008102345,-0.010926573,-0.008878128,-0.008310249,0.008438819,-0.009539273,0.010163934,0.03868472,0.002096436,0.031204644,-0.007356547,-0.005208333,-0.015461925,0.013392857,0.040703053,-0.027987897,0.006451613,-0.002004582,0.003768414,-0.004122012,-0.003311258,-0.003875969,-0.000701754,0.016320475,0.009751773,0.017574186,0.03627535,0.000662252,-0.009830206,-0.010872448,-0.00966788,0.005455963,-0.014196983,0.009104704,0.005726557,0.002592913,0.001631321,0.004892966,0.002207506,-0.012437811,0.04195122,0.016700405,-0.016393443,-0.009153318,-0.008272059,0,0.015247776,-0.008879781,-0.000813008,-0.007942812,-0.010596196,0.006615776,-0.010815308,-0.017231795,0.008229198,-0.018937644,-0.003248511,-0.00983837,0.003221649,-0.013079223
29/07/2011,-0.003636364,-0.032688459,-0.017431193,-0.020446097,0.002219473,-0.005110733,-0.004934616,-0.012918379,-0.010421836,-0.014420686,-0.009126467,-0.002176424,-0.012775639,-0.018688413,-0.010152284,-0.023415682,0.008496732,0.004795118,-0.006648936,-0.005586592,0.015664477,-0.020823693,-0.020447284,-0.009906292,-0.005194805,0.005602241,-0.013470681,-0.018069634,-0.01024984,-0.01610262,-0.004342432,0.022067364,-0.002909091,-0.002663116,-0.001574142,-0.015162455,-0.01384083,0.020206363,-0.010605391,-0.016286645,-0.022346369,-0.015806602,-0.014959016,-0.007789679,0.005586592,0.001569038,-0.015482055,0.007905138,0.008227375,-0.007852375,-0.011453744,-0.036666667,-0.011673152,-0.004358974,-0.006599713,-0.007167235,-0.011589404,-0.013704319,-0.010894942,-0.016151685,0.00729927,0.030728709,-0.021234428,-0.016262404,-0.014118685,0,-0.004021448,-0.012288963,0.011627907,0,-0.011278195,-0.017081851,-0.015086207,-0.009446254,-0.009129641,-0.013950073,-0.012594458,-0.007958801,-0.013937282,-0.004385965,-0.01308699,0.000926784,-0.01507159,-0.025031289,-0.013783598,-0.008136697,-0.01521217,-0.010451613,-0.015166835,-0.010092515,0.001131222,0.040931076,-0.00094162,-0.014122759,-0.014194464,-0.000642261,-0.016690647
01/08/2011,0.014383856,-0.010172414,0,0,-0.026722806,-0.008561644,0.005454996,-0.010113028,-0.007271815,-0.007568113,-0.029605263,-0.034052971,0.002659103,-0.006232687,-0.005128205,-0.006599208,-0.009721322,-0.006507592,-0.016064257,-0.023174157,-0.004975124,-0.010396975,-0.010763209,-0.016224986,-0.007832898,0.005571031,-0.006425703,-0.018850987,-0.020064725,-0.009708738,-0.018068536,-0.014772727,-0.021152443,0.013351135,-0.005570738,-0.007697947,0.01754386,-0.03202697,-0.013622153,0.001655629,-0.007619048,-0.018422296,-0.020594966,-0.006215244,-0.017592593,0.039164491,-0.017155111,-0.008333333,-0.025964392,-0.018203403,-0.008912656,-0.04982699,-0.023622047,-0.004378058,-0.020508377,-0.010312822,-0.010887772,-0.016421053,0.001573564,-0.001427552,-0.014492754,0.005110733,-0.002892682,-0.043149342,-0.006936675,-0.027978339,-0.021803499,-0.004302326,-0.009961686,-0.00360036,-0.001520913,-0.006698045,-0.002844639,-0.007563302,0.004299754,-0.00446761,-0.016034985,-0.009438414,-0.014639071,-0.031718062,-0.017940718,-0.001851852,-0.014537108,-0.00449294,-0.01048218,0.000820345,0.011382114,-0.00665015,-0.009240246,-0.006796941,-0.028248588,-0.014927107,-0.016965127,-0.038567493,-0.011519078,0.003213368,-0.013446698
02/08/2011,-0.011851852,-0.023689253,-0.000933707,-0.021821632,-0.037681159,-0.015544041,-0.032305795,-0.024038462,-0.028542561,-0.018301983,-0.020338983,0.046082949,0.010077793,-0.01533101,0.008591065,-0.019264836,-0.022905759,-0.022270742,-0.013605442,0.006470165,0.0025,-0.03104107,-0.004615892,-0.03051127,-0.016666667,-0.004847645,-0.008084074,-0.025617566,-0.037648613,-0.040896359,0.000634518,0.0455594,-0.0085693,-0.046991656,-0.030863545,0.004063539,-0.126724138,-0.035263387,-0.020828617,-0.052066116,-0.049424184,0.008180943,-0.018054376,-0.002633311,-0.044297832,-0.016582915,-0.024,-0.027187346,-0.044173648,-0.035469569,-0.013489209,-0.030347172,-0.027419355,-0.014614589,-0.010321439,0.011462313,0.020321761,0.011130137,-0.034564022,-0.02501787,-0.025,-0.003389831,-0.015375689,-0.022254758,-0.00135196,-0.016713092,-0.026417171,-0.019035385,-0.019349845,0.005420054,-0.030464585,-0.004191726,-0.001316656,-0.002982107,0.000611621,0,-0.021481481,-0.034778466,-0.024077869,-0.000909918,-0.022239873,-0.011131725,0.001552795,0.001934236,0.024717514,-0.032786885,-0.023311897,-0.002362825,0.002590674,0.011120616,-0.00872093,-0.006485849,-0.006711409,-0.03495702,-0.022578296,-0.02178091,-0.035519126
03/08/2011,-0.018419362,-0.008206958,-0.014018692,-0.035887488,0.015060241,-0.03245614,-0.00891947,-0.020320197,-0.025481019,-0.039012601,-0.014186851,-0.063876652,-0.017678978,-0.026723284,-0.011925043,-0.04222172,-0.009377093,-0.033050469,-0.015862069,-0.014285714,-0.018952618,-0.029571217,0.011262007,-0.050751347,-0.016057092,-0.007654836,-0.009779951,-0.014084507,-0.010981469,-0.031834112,-0.019023462,0.051847766,-0.006012777,-0.009677419,-0.070018541,-0.028329654,-0.015695953,-0.041516245,-0.016416185,-0.027027027,-0.048460374,-0.007159905,-0.025091932,-0.000660066,-0.035700197,-0.0296372,-0.024590164,-0.018419715,-0.044621514,-0.005850397,-0.047402005,-0.024536805,0.024046434,-0.002493766,0.010727056,-0.003777473,0.011618257,-0.00169348,-0.030105777,-0.022727273,-0.018853695,-0.033163265,-0.035651149,-0.03474094,-0.046705776,-0.033050047,0.04013567,-0.044047619,-0.013417522,-0.001796945,-0.020424195,-0.020131772,-0.048560756,-0.018610834,-0.037286064,-0.035153328,-0.02006056,-0.039980257,-0.015748031,-0.029143898,-0.028432169,-0.014071295,0.020930233,-0.005791506,0.008270159,-0.012711864,-0.056790123,-0.007631579,-0.015503876,0.011844332,-0.038123167,0.011869436,-0.027027027,-0.014845606,-0.018628912,-0.003929273,-0.040064751
04/08/2011,-0.055422213,-0.047310667,-0.022748815,-0.061368209,-0.099406528,-0.048957389,-0.048598611,-0.029541169,-0.046157951,-0.024968565,-0.046683047,-0.053411765,-0.019244476,-0.054710451,-0.029310345,-0.037953795,-0.037863421,-0.01743649,-0.080588648,-0.044202899,-0.012201322,-0.028948705,-0.00786112,-0.072580645,-0.012692656,-0.021037868,0.001646091,-0.049047619,-0.07980569,-0.07239819,-0.049127343,-0.000524384,-0.034026465,-0.043741275,-0.0829131,0.007194245,-0.012736937,-0.076741996,-0.038316878,-0.061827957,-0.071618037,0.0125,-0.055691147,-0.032034346,-0.193086521,-0.006845708,-0.025974026,-0.059402097,-0.083402836,-0.030685162,-0.053110048,-0.10164271,-0.036437247,0.014236842,-0.025648585,-0.000344709,-0.016406891,-0.002544529,-0.051174497,-0.056264066,-0.03151422,-0.015831135,-0.014970975,-0.060502637,-0.05183432,-0.029882813,0.001358696,-0.054420922,-0.0536,0.065706571,-0.052927025,-0.034366829,-0.028637413,-0.02302743,-0.008253968,-0.003875969,-0.046349942,-0.021079692,-0.0368,-0.056285178,-0.056856187,-0.034253092,-0.012908125,-0.027831715,-0.015037594,-0.036909871,-0.062827225,-0.018297534,0.027296588,-0.015886288,-0.093902439,-0.012903226,-0.077380952,-0.034358047,-0.043386484,-0.023668639,-0.085160202
05/08/2011,-0.051744052,-0.047960725,-0.012609117,-0.035369775,-0.020593081,-0.035271687,-0.036756757,-0.008419689,-0.048951049,-0.014185704,-0.032032401,-0.075316928,-0.027979651,-0.037692308,-0.060390764,-0.046802254,-0.002810963,-0.011164649,-0.013719512,0.017437453,-0.072053525,0.009937238,0.006932981,-0.026409018,-0.007346189,-0.007879656,-0.022185703,-0.037055583,-0.045248869,-0.010406504,-0.009517335,-0.043022036,-0.01409002,-0.052554745,0.044501279,-0.044736842,-0.017878911,0.009688934,-0.018088487,-0.019102197,-0.057714286,-0.016619183,-0.016682331,-0.015694302,0.020785805,0.002545069,-0.028235294,-0.027517887,-0.031847134,0,-0.041940374,-0.061428571,-0.039495798,-0.090838328,0.009984871,-0.012758621,-0.020016681,-0.010629252,-0.019451813,-0.038155803,-0.022222222,-0.015192136,-0.008995037,-0.069352708,-0.038941588,-0.010469096,-0.028222524,-0.045963387,-0.041420118,-0.033783784,0.011007621,-0.032417795,-0.02211127,-0.000693241,-0.030729834,-0.036575875,-0.016200891,-0.021008403,-0.042635659,0,-0.007092199,0.002955665,-0.02,-0.016644474,-0.0055517,-0.024064171,-0.029795158,-0.021069692,0.002043945,-0.024638912,-0.045087483,-0.016042781,-0.069354839,-0.030586767,-0.019732351,-0.018181818,-0.031797235
08/08/2011,-0.056760049,-0.061880206,-0.031925344,-0.073333333,-0.044575273,-0.083003953,-0.039001122,-0.052253429,-0.020294118,-0.030087834,-0.026245721,0.034408602,-0.031028037,-0.049560352,-0.047258979,-0.050899743,-0.046511628,-0.041953886,-0.054095827,-0.016393443,-0.058236273,-0.05592957,-0.033442623,-0.059212703,-0.034227567,-0.027436823,-0.021008403,-0.074362975,-0.072669826,-0.078540914,-0.0459849,-0.010964912,-0.039698293,-0.087313816,-0.068437806,-0.035812672,-0.054613157,-0.050505051,-0.017176998,-0.062317429,-0.064887811,-0.034282955,-0.037514934,-0.00762565,-0.01887261,-0.064417178,-0.07102502,-0.055461234,-0.10056391,-0.058976583,-0.005274262,-0.001217656,-0.034995626,-0.035388128,-0.024266028,-0.019210618,-0.020425532,-0.053717232,-0.027953111,-0.082644628,-0.030032468,-0.0353902,-0.020031299,-0.032647268,-0.018181818,-0.029501526,-0.02960067,-0.064743236,-0.012345679,0.074300699,-0.045226131,-0.021589637,-0.037685388,-0.027402012,-0.033685601,-0.04361874,-0.025524907,-0.024678112,-0.005205321,-0.052186879,-0.052678571,-0.026129666,-0.029042386,-0.036560596,-0.012561061,-0.005479452,-0.086852207,-0.001379691,-0.016318205,-0.024390244,-0.093023256,-0.018417874,-0.087232813,-0.058596265,-0.031578947,-0.033607682,-0.076820562
09/08/2011,0.02660124,0.023044397,0.015728057,0.059952038,0.060739437,0.076508621,0.051678832,0.028256375,0.014109877,0.000963391,0.00078125,-0.072245322,0.025848765,0.04079058,0.048611111,0.035211268,0.039911308,0.00545838,0.030228758,-0.007575758,-0.011778563,0.025233132,-0.000678426,0.081575246,0.044061303,0.026726058,-0.004291845,0.019101124,0.044293015,0.069543509,0.028776978,-0.072616408,0.016122365,0.027574564,-0.003942699,0.015102041,0.005645514,-0.009574468,0.013677812,0.082035306,0.06614786,0.002,-0.012164846,-0.019559902,0.01037712,0.030525721,0.025195482,0.082085081,0.039707419,0.052534562,0.02173913,-0.021030174,0.031731641,-0.016775148,0.012588271,-0.001068376,-0.006950478,0.010899183,0.008348794,0.057657658,0.024267782,0.025399812,0.023315235,-0.059794571,0.025925926,0.009224319,0.011510791,0.017062731,0.027678571,-0.004068348,0.013157895,0.02402746,0.01061142,0.033523538,-0.000683527,0,0.043514998,0.025852585,0.012209302,0.043523859,0.023562677,0.049021586,-0.027485853,0.042164441,-0.002826855,0.019283747,0.022385707,0.022796353,0.001036807,0.008928571,0.023310023,-0.006459551,0.077848101,0.016415869,0.030100334,0.029808375,0.024953599
10/08/2011,-0.010314465,-0.04360405,-0.023976024,-0.015837104,-0.050622407,-0.021621622,0.006940589,0.006702413,-0.027827117,-0.02078922,-0.031615925,-0.082913165,-0.022752915,-0.051313131,-0.022705771,-0.023547881,-0.022032694,-0.021838371,0.032513878,-0.005343511,-0.017282479,-0.041198502,-0.024779362,-0.044538362,-0.023853211,-0.033984093,0.004310345,0.036383682,-0.044861338,-0.126042014,-0.021678322,-0.023311417,-0.028071603,-0.02245345,-0.042089985,-0.030960997,-0.005657339,-0.047798067,-0.022238881,-0.02975048,-0.01703163,-0.01497006,-0.02613722,-0.004631279,-0.023797595,-0.021393308,-0.033050847,-0.031007752,-0.077386935,-0.038091068,-0.027503892,-0.03985056,-0.018453427,-0.007101375,-0.013341419,-0.012477718,-0.004374453,-0.03279425,-0.050597976,-0.028109029,-0.073529412,-0.041284404,-0.02278402,-0.052282481,-0.019597731,-0.031366847,-0.020768137,-0.008359214,-0.03127715,0.043300654,-0.051948052,-0.017956903,-0.0035,-0.014837819,-0.044459644,-0.050675676,-0.005263158,-0.019839142,0.057438254,-0.049748744,-0.040515654,-0.038461538,-0.008312552,-0.068779501,0.002834869,-0.010810811,0.001233553,-0.027286235,-0.020196789,0.012389381,-0.017463933,-0.008049536,0.060393423,-0.008748318,-0.018668831,-0.015161957,0.006036217
