Headings,HMSO.L.csv,AAL.L.csv,ABF.L.csv,AMEC.L.csv,ANTO.L.csv,ARM.L.csv,ASHM.L.csv,AU.L.csv,AV.L.csv,AZN.L.csv,BA.L.csv,BARC.L.csv,BATS.L.csv,BG.L.csv,BLND.L.csv,BLT.L.csv,BNZL.L.csv,BP.L.csv,BRBY.L.csv,BSY.L.csv,BT-A.csv,CCL.L.csv,CNA.L.csv,CNE.L.csv,CPG.L.csv,CPI.L.csv,DGE.L.csv,EMG.L.csv,ENRC.L.csv,ESSR.L.csv,EXPN.L.csv,FRES.L.csv,GFS.L.csv,GKN.L.csv,GLEN.L.csv,GSK.L.csv,HL.L.csv,IAG.L.csv,IAP.L.csv,IHG.L.csv,IMI.L.csv,IMT.L.csv,INVP.L.csv,IPR.L.csv,ISAT.L.csv,ITRK.L.csv,ITV.L.csv,JMAT.L.csv,KAZ.L.csv,KGF.L.csv,LGEN.L.csv,LLOY.L.csv,LMI.L.csv,MGGT.L.csv,MKS.L.csv,MRW.L.csv,NG.L.csv,NXT.L.csv,OML.L.csv,PFC.L.csv,PRU.L.csv,PSON.L.csv,RB.L.csv,RBS.L.csv,RDSA.L.csv,REL.L.csv,REX.L.csv,RIO.L.csv,RR.L.csv,RRS.L.csv,RSA.L.csv,RSL.L.csv,SAB.L.csv,SBRY.L.csv,SDR.L.csv,SDRC.L.csv,SGE.L.csv,SHP.L.csv,SL.L.csv,SMIN.L.csv,SN.L.csv,SRP.L.csv,SSE.L.csv,STAN.L.csv,SVT.L.csv,TATE.L.csv,TLW.L.csv,TSCO.L.csv,ULVR.L.csv,UU.L.csv,VED.L.csv,VOD.L.csv,WEIR.L.csv,WOS.L.csv,WPP.L.csv,WTB.L.csv,XTA.L.csv
Scale,5.86796297,4.823639217,9.210225917,4.884389546,3.516945458,4.388368802,4.824070335,0.873625218,4.568840906,6.104447295,7.324325868,3.196866055,9.635118769,4.652836402,5.503728589,4.466481991,5.579512195,7.051835511,4.253633995,5.735087143,5.086422273,5.714412347,9.101849637,4.159677144,8.500997067,10.3271082,8.617097416,1.99579916,3.602206692,3.074562528,7.574080546,3.184507088,5.596231656,3.669492155,3.979258637,8.84098745,2.150673661,4.679324867,4.440078225,4.849232655,3.760297533,9.32051047,6.334295704,7.107151263,2.410680804,5.212737706,5.593803229,4.729915993,3.156169348,5.923698969,4.920533614,3.475554462,4.419687319,5.194689232,7.152317966,9.384368755,9.16486992,5.977769692,5.167463009,4.509026306,3.665810968,9.720451876,10.55873082,3.230445106,7.702897814,8.772453168,8.856261797,4.141219609,4.585907805,4.793610458,6.714236664,6.46869379,5.247534054,8.749692973,4.557914733,4.757878158,6.992232392,8.038302248,6.39480269,6.382910311,6.636762087,7.678138818,7.641156097,5.341952583,11.12287486,7.465262876,2.935731191,6.929644877,10.91659651,10.31746286,2.794177108,8.261437486,4.240344812,4.986093765,5.862059475,6.397432413,3.742726287
03/06/2011,0.011188516,-0.00779661,0,0.000890472,0.000776398,-0.001751313,0.003953611,0.03988604,0.003271792,0.00128,-0.003687769,-0.008356546,0.000184094,0.009022556,0.016337059,-0.009239364,0.001934236,-0.002853067,-0.002293578,0.007242004,-0.007518797,-0.009185804,-0.00158932,-0.000235239,-0.0084246,-0.004745763,-0.00462606,-0.000798085,-0.003058104,-0.014581909,0.001897533,-0.016806723,0.000344234,-0.001881468,-0.011548248,0.010924698,-0.007086614,0.009381663,0.001060445,-0.017538811,-0.003902439,-0.002747253,0.001968504,-0.00252605,-0.003364172,0.004012036,-0.011444921,0.019374069,-0.006294256,0.003222342,-0.000879507,0.004948454,0.000634518,0.007170436,0.002364687,-0.000332005,0.001689189,0.00621118,-0.001557632,-0.006451613,-0.00349162,0.001762115,-0.002354326,-0.005268199,0.005419416,0.007292616,-0.003576903,-0.008449004,0.010441767,0.002851905,0.005143277,0.016048144,-0.003618317,0.002952465,-0.000627353,-0.00376506,0.007649513,-0.006874669,-0.00486618,-0.006568144,-0.006671609,-0.028451883,-0.005046864,0.000315358,-0.008707301,-0.00625,0.000342758,0.000482684,0.007150153,-0.004893964,-0.012369172,0.018340068,0.000510465,-0.002552323,0.009562842,0.001264223,-0.0087241
06/06/2011,0.003966597,0.019473864,-0.002785515,0.002669039,0.011636928,0.020175439,0.005513258,-0.005479452,-0.007686932,0.007829978,0,-0.011235955,0.007914596,0.006706408,0.001692047,0.008891781,0.006435006,-0.007593265,0.001532567,0.000599161,-0.004040404,-0.00842815,0.00127348,0.010352941,0.001699235,0.008855586,0,-0.002396166,0.004294479,0.013641618,-0.008207071,0.017094017,-0.008947006,0.00801131,0.01980198,0.004245465,0.015067407,-0.029995775,-0.002754237,-0.007323027,0.016650343,0,-0.00589391,-0.002849003,0.01350211,0.005994006,-0.001447178,-0.004385965,0.011876485,-0.006067095,0,-0.037751334,-0.001268231,0.002190581,-0.003407602,-0.000332116,-0.005902192,0.00308642,0,0.014285714,0.003503854,0.005277045,0.01120944,-0.001444391,0.00210921,0.006334842,0.003333333,0.009860012,-0.002384738,0.00893764,0,-0.013162224,0.012687459,-0.00117751,0.000627746,0.000755858,0,0.008519702,-0.004400978,0.010743802,-0.002985075,0.010335917,-0.006521739,-0.002837327,-0.011486486,0.018867925,0.002794423,0.00711615,0.002028398,-0.013114754,-0.00867052,-0.000915751,0.005102041,-0.020470829,-0.00608931,-0.001893939,-0.005867253
07/06/2011,0.000207943,0.004356568,-0.004655493,-0.015971606,-0.010736196,-0.012897678,-0.003655352,-0.004958678,0.010093897,0.002774695,0.000616903,0.004356061,0.005843682,0.004996299,0.001689189,0.006341359,-0.004475703,0.001441561,0.003825555,-0.000598802,0.005070994,0.000849979,-0.002384738,-0.004424779,-0.003392706,-0.004051317,-0.006196747,-0.004803843,0.001221747,-0.008895985,0.001273074,-0.00070028,0.001736111,0.00911641,0.006504854,0.002690238,0,0.006315331,0.001274697,0.000819672,-0.006743738,0.003213958,0.000988142,0.011428571,0.002497918,-0.011916584,-0.00942029,-0.009789525,-0.005477308,-0.001436266,0.011883803,0.018336887,-0.002539683,0.00068306,-0.007890584,-0.005315615,0.006785411,-0.001318681,0.003900156,-0.011523688,0.00872905,0.001749781,0.005105018,0.012295082,-0.006782039,-0.017985612,0.010733453,0.009944552,-0.010358566,-0.013891685,0.00877193,0.025508503,-0.000894254,-0.007662835,0.001882058,0.005287009,-0.005521049,0.000527983,0.012770138,-0.002861815,-0.008233533,-0.004262575,0.014587892,0.003161555,-0.002392344,0.012345679,-0.002657555,-0.006275449,0.002024291,0.009966777,0.009475219,0.003055301,0.015482234,0.008359457,0.000340368,-0.01486401,0.010143858
08/06/2011,-0.008316008,-0.024190858,-0.023386342,-0.015329125,-0.049612403,-0.014808362,-0.01336478,-0.017165006,-0.013711364,-0.000237173,-0.015104809,0.006977183,-0.018700073,-0.008955993,-0.008431703,-0.019545018,-0.008991651,-0.005647215,-0.025914634,-0.001797484,-0.013118063,-0.020806794,0.026294821,-0.014736842,-0.005957447,0.006101695,-0.013250195,-0.018101368,-0.020134228,-0.032681243,-0.009535919,-0.023826209,-0.0152513,-0.031735001,-0.013215009,-0.007665772,-0.00859375,-0.018004761,-0.006789731,-0.023751024,-0.025218235,-0.021052632,-0.014610069,-0.010671689,0.00166113,-0.004020101,-0.015362107,-0.035096391,-0.033044847,-0.015102481,-0.002174859,0.019262982,-0.022915341,-0.033720137,-0.015906681,-0.010688043,0.00168492,-0.006161972,-0.015540016,-0.011010363,-0.016268605,-0.0069869,0.001306051,-0.015003572,0.000470921,0,-0.015929204,-0.010085337,-0.02173913,-0.020620661,-0.011594203,-0.011542839,-0.009621839,-0.015741016,-0.023794615,-0.01878287,-0.009368494,-0.01055409,-0.008244423,-0.034850349,-0.00754717,0,-0.005751258,-0.016703435,-0.00445358,-0.008384146,-0.011039208,-0.014413806,-0.008585859,-0.014802632,-0.02478941,-0.015229973,-0.022244439,-0.011917098,-0.014630827,-0.020224719,-0.018075589
09/06/2011,0.009853249,0.021884083,0.001915709,0.02014652,0.020799347,0.001768347,0.002124834,0.012957746,0.016493874,0.004111972,-0.000625978,-0.026404494,0.010175763,0.018512325,0.00255102,0.012854031,0.01036941,0.00233853,0.023474178,0.0030012,0.007157464,0.003035559,0.01552795,0.00688509,0.024828767,-0.009433962,0.018167457,-0.006554691,-0.00124533,0.013561742,0.030166881,0.017229002,-0.002463921,0.025837321,0.00684262,0.00038625,-0.006304177,0.00114593,0.003845332,0.011744966,0.023880597,-0.013557737,0.006812262,0.012690355,-0.008291874,0.003531786,-0.005943536,0.016393443,0.011391375,0.000365097,0.011333915,-0.017871816,0.005863192,0.012432891,-0.009159483,0.003376097,0.010092515,-0.001771479,0.01578532,0.01113294,0.014074595,0.021108179,0.010434783,-0.007253385,0.010590727,0.003663004,0.007708119,0.012659754,0.004115226,0.009589327,0.004398827,0.039802632,0.013330321,-0.011466506,-0.009621552,-0.003062787,0.015411559,-0.002666667,0.007334963,-0.013593883,0.004562738,-0.004280822,0.019522777,0.004166667,0.009635237,0.00076864,0.018475751,0.00171191,0.000509424,0.012520868,0.008884501,-0.001546551,0.04805726,0.033560566,0.014502762,0.012450852,0.015247304
10/06/2011,-0.01307868,-0.032625063,0.014340344,-0.013464991,-0.007590891,0.001765225,0.018817917,-0.011123471,-0.024107557,-0.017706725,-0.020357031,-0.013271783,-0.008424908,-0.017147027,-0.006785411,-0.019359002,-0.018601668,-0.017775803,-0.012996942,-0.005385996,-0.015736041,-0.006052745,-0.018348624,-0.027823627,-0.01754386,0.006802721,-0.011636928,-0.022680412,-0.074812968,0.015962441,-0.024299065,-0.028228652,-0.008821454,-0.03358209,-0.010873786,-0.014285714,-0.013481364,-0.02135153,-0.01383273,-0.017412935,-0.013605442,-0.011848341,-0.013731343,-0.013157895,-0.011705686,-0.018602313,-0.011958146,0.007056452,-0.027353178,-0.023722628,-0.012931034,-0.016942062,-0.054404145,-0.016745744,-0.024741707,-0.011776581,-0.01582015,-0.019964508,-0.017094017,-0.02007772,-0.0055517,0.006029285,-0.004876649,-0.011203117,-0.012109921,-0.015510949,-0.012748598,-0.022740802,-0.013934426,-0.008465827,-0.008029197,-0.001581778,-0.022519509,-0.012820513,-0.005181347,-0.012288786,-0.023111418,-0.012299465,-0.004854369,-0.030146425,-0.009084027,-0.010318143,-0.028368794,-0.013724864,-0.014314928,-0.001536098,-0.024187453,-0.007568359,-0.013747454,-0.013190437,-0.032778865,-0.015489467,-0.010243902,-0.032978184,-0.009530293,-0.022653722,-0.023443223
13/06/2011,0.000420698,0.00328606,0.006597549,0.007279345,-0.02173913,0.013215859,-0.008064516,-0.006749156,0.005938242,-0.008911936,0.002237852,0.013723197,-0.006095308,-0.000371195,0,0.000219346,-0.013071895,-0.004637484,0.006196747,0.003008424,0.007220217,-0.019573728,0.009968847,0.002182877,0.006802721,0.000675676,-0.002354788,0.002109705,0.046495957,-0.001617375,0.002554278,0.000726216,0.014595942,-0.001447876,0.027483314,0.005092049,-0.008038585,0.011246064,-0.004747518,-0.004219409,-0.003940887,-0.013908873,-0.008474576,-0.00952381,0,0.008709016,-0.011346445,-0.003003003,0.021505376,0.00411215,-0.001746725,0.013404255,0.010958904,-0.001135396,0.007248397,0.007150153,0.005922166,0.004526935,0.001581028,0.011235955,-0.001395673,0.002568493,-0.012683771,-0.000738916,0.002121641,-0.000926784,-0.005165289,0.000365497,-0.000831255,-0.010828821,-0.000735835,-0.008238276,0.005930657,0.009894867,-0.006510417,-0.00777605,0.003177966,-0.003248511,-0.00097561,-0.000888099,-0.006111536,-0.004344049,0.010218978,0.005177994,0.006224066,0,-0.005422153,0.001722017,0,0.010025063,0.00809307,0.008181246,0.000985707,0.003672613,0.012371134,0.000662252,0.000750188
14/06/2011,0.0058873,0.000689536,-0.002808989,0.006323397,0.030041152,0.004347826,0.0306845,0.010758777,0.020543093,0.012619317,0.005103668,0.017421737,-0.010035309,0.01448199,0.005977797,0.013157895,0.013245033,0.001136364,0.016166282,0.00179964,0.026113671,-0.007098492,0.005552128,0.016214908,0.000844595,0.018230925,-0.008654603,0.011368421,-0.025112685,0.012728535,0.019745223,-0.000725689,-0.006315789,0.022232963,-0.044707681,0.007794232,0.012155592,0.035142349,0.014744146,0.008474576,0.019782394,-0.022373541,0.007529508,0.007692308,0.005076142,0.006602336,0.043611324,0.000502008,0.03805668,0.023082651,0.018372703,0.019315557,-0.008807588,0.017050298,0.018820924,-0.002028398,-0.000841043,0.009463722,0.004735596,0.026797386,0.00698812,0.003415884,0.001167883,0.02415578,0.008468596,0.005565863,0.003115265,0.009377664,0.018302829,-0.004631579,0.004418262,-0.010543131,-0.008163265,0.00061237,0.03931848,0.035266458,0.013375572,0.011950027,0.010742187,0.003555556,0.007686395,0.006980803,-0.007225434,0.013522215,-0.00137457,-0.007692308,0.013239875,0.00024558,0.004130098,0.00248139,0.011038635,0.003433208,0.012309207,0.014636696,0.012898846,0.010589014,-0.030734633
15/06/2011,0.00041806,-0.013436693,-0.004694836,-0.015260323,-0.009188973,-0.000865801,0.002290076,-0.021848739,-0.01642758,-0.011024125,-0.003808315,-0.027027027,-0.006758025,-0.014641288,0.004244482,-0.011471861,-0.007189542,-0.011350738,0,-0.001197605,-0.01497006,-0.008042895,-0.01196319,-0.021433675,-0.010970464,-0.019230769,0,-0.0316403,-0.017173052,-0.018053016,-0.019362898,-0.022512709,-0.015183616,-0.014184397,-0.054,-0.004640371,-0.004803843,-0.000429738,-0.024358974,-0.001680672,-0.000969932,-0.010945274,-0.015754393,-0.002544529,-0.015151515,-0.007568113,-0.017595308,-0.009533367,0,-0.009825328,-0.016323024,-0.017713697,-0.021872864,-0.001955854,-0.016571584,0.002371274,-0.005892256,-0.003571429,-0.011783189,-0.035646085,-0.014573213,-0.008510638,-0.009332167,-0.019253911,-0.010263588,-0.004612546,-0.019409938,-0.007842664,-0.008986928,-0.003595601,-0.013196481,-0.015821763,-0.012574303,-0.009791922,-0.024590164,-0.020439061,-0.01111497,-0.00805153,-0.012077295,-0.005314438,0.00228833,-0.010398614,-0.002183406,-0.01111817,-0.008947006,0.004651163,-0.018447348,-0.007242819,-0.000282776,-0.012376238,-0.015880893,-0.006842924,-0.007782101,-0.014940752,-0.009383378,0.00589391,-0.010054138
16/06/2011,-0.008775595,-0.018334206,-0.002830189,-0.007292616,-0.02016129,-0.026863085,-0.032241686,-0.02978236,-0.012232416,-0.019386107,-0.004141446,-0.006021756,-0.003213003,-0.013744428,-0.016906171,-0.003722356,-0.013166557,-0.005970149,-0.009090909,-0.008992806,-0.007598784,-0.009009009,-0.010555728,-0.018495984,-0.011945392,0.006761325,0,-0.014187446,-0.028225806,-0.025366535,-0.007006369,-0.014115899,0.000717103,-0.030695444,0.005919662,-0.007381507,-0.011263073,-0.00988822,-0.001971091,-0.019360269,-0.017475728,-0.004527163,-0.016006567,-0.002869898,-0.023076923,-0.015251652,-0.01119403,-0.017223911,-0.03276131,-0.01506799,-0.006113537,0.007339065,-0.034241789,-0.004479283,0.000276243,-0.002365664,-0.00254022,-0.016129032,-0.011923688,-0.022442244,-0.008450704,-0.016309013,-0.007359435,-0.011533742,-0.007777516,-0.010194625,-0.005806281,-0.007661437,-0.014839242,-0.02780726,-0.005200594,-0.015748031,-0.004399166,0.003399258,-0.011635423,-0.013137558,-0.01369863,-0.011904762,-0.012713936,-0.013357079,-0.005327245,-0.009632224,-0.010940919,0.000963701,-0.00625,-0.00462963,-0.02192639,-0.017311735,-0.00537427,-0.005012531,-0.024205749,0.002192296,-0.013235294,-0.009937238,-0.00067659,-0.016927083,-0.03125
17/06/2011,-0.005269815,-0.011611526,0.003784295,-0.002754821,0.00108642,-0.009795191,0.017838405,0.010625738,-0.000476304,0.004118616,-0.008637236,0.005276529,0.004740235,-0.004143126,-0.008598452,-0.004835165,0.01400934,0.000693001,0.006880734,0.001209921,-0.004594181,0.005,0.005020395,-0.008182494,0.007772021,0.009402283,-0.005555556,0.002180549,-0.009681881,0.002148997,0.000641437,0.001507159,0.011465425,0.014844137,0.013030685,0.002348337,-0.00081367,0.009552757,-0.006583278,0,-0.000988142,0.018696311,0.004796663,0,-0.012248469,0.016520392,0.001509434,0.004639175,0.016935484,-0.012313433,-0.006151142,0.007285595,0.015918958,0.00928009,0.005247169,0.00304878,0,0.010473588,0.017699115,0.012829169,0.005681818,0.003490401,-0.001779359,0.000248262,0.008313539,0.004681648,0.002389169,0.00122549,0.00167364,0.021615721,0.001493652,0.013333333,0.000930233,0.00092393,-0.0058862,0.004698512,-0.002492877,0.003285871,0.013372957,0.001805054,0,0.015030946,0.008849558,0.001283697,0.009783368,0.017054264,0.012009608,0.011199195,0.010341262,0.000839631,-0.005167959,-0.0021875,0.004470939,0.004754358,0.00338524,0.011258278,0.013306452
20/06/2011,-0.014833651,0.01354756,0.001885014,-0.017495396,0.001035912,-0.008992806,-0.020618557,-0.014018692,-0.007386228,-0.005742412,-0.007744434,-0.020956454,-0.000188715,-0.010121029,-0.00954033,-0.002429329,-0.017763158,-0.008194829,0.007593014,0.003021148,0.003589744,-0.008593397,-0.009990634,-0.01475,-0.001713796,-0.01330672,-0.000798085,-0.036118364,0.014664804,-0.013819395,-0.006410256,-0.0165538,-0.010626993,-0.00487567,-0.005912863,-0.003904725,-0.029315961,0.021075269,-0.020764303,0.001716738,-0.013353116,0.003472222,-0.007679535,-0.005436521,0.046058459,-0.024377857,-0.016578749,-0.009235505,-0.0111023,-0.000377786,-0.014146773,-0.025625129,-0.014245014,-0.015324603,-0.010714286,-0.004390409,-0.006791171,0.002703921,-0.011857708,-0.01,-0.009180791,0,0.001782531,-0.044179697,-0.00376914,-0.002795899,-0.028601695,0.00244798,-0.005847953,-0.008976277,-0.016405667,-0.013815789,0.01394052,-0.004307692,-0.024342105,-0.030397506,-0.007497322,0.002183406,-0.013196481,-0.006306306,-0.014537108,-0.022648084,-0.002192982,0.001602564,-0.006228374,-0.025518293,-0.017405063,0.005226481,-0.003070624,0.006711409,-0.010909091,0.01659881,-0.015331355,-0.009463722,-0.001349528,-0.027504912,0.001193792
21/06/2011,0.014626801,0.03515625,-0.004703669,0.038425492,0.02919726,0.029945554,0.010263158,0.031398104,0.026644263,-0.001650165,0.000325203,0.028156149,0.006795017,0.028564442,0.022767075,0.025016604,0.006697924,0.037355987,0.021853806,-0.00060241,0.0148186,0.060218978,0.014191107,0.020045674,0.014592275,-0.002697235,0.010383387,0.041083521,0.023399862,0.008214545,0,0.046671767,0.01396348,0.034786869,0.033392466,-0.000392003,0.012583893,0.02064027,0.016016242,0.025706941,0.019548872,-0.011369254,0.019033675,0.003858521,0.008467401,0.006767309,0.030651341,0.021750388,0.040898156,0.002645503,0.018834081,0.003393425,0.029624277,0.023486135,0.01305193,0.000339213,0.009401709,0.013033708,0.024,0.038383838,0.019244476,-0.009565217,-0.006524318,0.010646585,0.020808702,0.004672897,0.020719738,0.03003663,0.009243697,0.031485874,0.0030326,0.008005337,-0.036205316,-0.004326329,0.015509103,0.017684887,0.020503597,0.004901961,0.018821199,0.015412511,0.008540373,0.007130125,0.015384615,0.008,0.004874652,-0.00040672,0.026570048,-0.003713791,0.00513347,-0.0075,0.034138655,0.01047443,0.033149171,0.042993631,0.004054054,0.068686869,0.021462639
22/06/2011,0.001907992,0,0.014177694,-0.008122744,0.02224031,0.000881057,-0.000260485,-0.024698449,0.003507131,0.006942149,0.00390117,-0.025492468,0.008623922,-0.011515602,0.01369863,0.001079914,0.001996008,-0.001009648,0.026548673,0.001205546,0.011581067,-0.002581756,0.017412935,-0.012437811,0.007614213,-0.020283976,-0.007905138,0.048568951,-0.014794889,-0.013419602,-0.018064516,0.00877193,-0.002824859,-0.00094697,-0.010400889,0.004705882,-0.0008285,0.000825423,-0.006216696,0.007518797,-0.009832842,0.015,-0.004926108,0.007367072,-0.023509656,0.003619442,-0.009665428,-0.006588951,0.001540832,0.021108179,-0.002640845,-0.006552526,-0.001403509,-0.001935306,0.004660088,-0.009833842,0.00254022,0.005767524,-0.00546875,-0.014267185,-0.006993007,0.002633889,-0.004179104,-0.006937307,0.000694927,0,-0.009081197,0.010431484,0.001665279,0.033869956,-0.000755858,-0.010589014,-0.001426534,0.011483551,-0.001992032,-0.002369668,-0.005992245,0.001084011,0.000486145,-0.011607143,-0.002309469,-0.005309735,-0.000721501,-0.015873016,-0.031185031,0.004694836,-0.01254902,-0.008946322,0.008171604,-0.034424853,-0.001015744,0.002439024,0.010209042,0.003562341,0,-0.009451796,0.003501946
23/06/2011,-0.010368176,-0.033276158,-0.001863933,-0.025477707,-0.034348165,-0.002640845,-0.012506514,-0.021425206,-0.007921715,-0.007550886,-0.012629534,-0.035473642,-0.012267658,-0.031191281,-0.026182432,-0.03171521,-0.003320053,-0.02189781,-0.025143678,0.005418423,-0.011946242,0.006902502,-0.020476773,-0.035012594,-0.010075567,-0.001380262,-0.003187251,-0.019851117,-0.050511945,-0.04299247,-0.011169514,-0.02826087,-0.02266289,-0.01943128,-0.047653061,-0.006635441,-0.008126036,0.007835052,-0.023235031,-0.008291874,-0.025819265,0.003940887,-0.015470297,-0.017170111,-0.024935512,-0.008758372,-0.012762763,-0.030612245,-0.037692308,-0.008859358,-0.017652251,-0.036808511,-0.034434294,-0.017119114,-0.012278308,-0.008561644,-0.010135135,-0.006616674,-0.020424195,-0.009868421,-0.024647887,-0.007880911,-0.012889688,-0.004915912,-0.021990741,-0.014883721,-0.005929919,-0.024753637,-0.019118869,-0.005055612,-0.008320726,-0.015050167,-0.008333333,-0.008898435,-0.019294744,-0.01821061,-0.015248227,0.00378993,-0.01068999,-0.016260163,-0.010802469,-0.016014235,-0.012274368,-0.010645161,-0.016452074,-0.014018692,-0.034948372,-0.009027081,-0.016717325,-0.01826087,-0.068632435,-0.008515815,-0.013955727,-0.025862069,-0.011440108,-0.005089059,-0.035672741
24/06/2011,-0.013897798,0.013129879,0.000933707,-0.010270775,0.023443816,0.037952339,-0.005277045,-0.022640556,-0.007515265,0.0119087,0.001967858,-0.024861311,-0.002258186,-0.010861133,-0.007805724,0.025178253,-0.000666223,0.003788749,0.004421518,0,-0.007052897,0.022279349,0.009048362,-0.01018011,0.006785411,-0.0138217,0.007194245,-0.006751055,0.023005032,-0.02106599,0.00730897,0.011931394,-0.007246377,0.031416143,0.009321761,0.018467583,-0.030262498,-0.009001637,-0.019441903,0.013377926,0.002038736,0.006378803,-0.002933166,-0.006793918,-0.025573192,0.018711019,0.024334601,0.004736842,0.003197442,0.004096834,-0.011680144,-0.040645019,0.011644833,0.011216955,0.006629834,0.008635579,0.008532423,0.013321492,-0.001603849,0.005980066,-0.013718412,0.001765225,0.015183723,-0.073062923,-0.002366864,0.008498584,0.010303688,0.02189342,0.03220339,0.021341463,-0.00228833,-0.023089983,0.006482593,0.016718266,-0.024423338,-0.026612903,0.010442924,0.010248112,-0.009332024,0.013774105,-0.007020281,-0.000904159,0.01754386,-0.009455494,0.009454545,-0.009478673,0.000823045,0.005313765,0.014940752,0.007085917,0.008733624,0.000613497,0.001952172,0.006246746,0.012253233,0.005754476,0.022114998
27/06/2011,0.004770165,0.009632224,0.012126866,-0.010377358,0.006848341,-0.011054422,-0.002917772,0.003694581,-0.00638902,-0.010787839,-0.000327332,0.006489676,0.011127876,0.022352941,0.006118881,0.005433601,0.016,0.006519501,-0.002201027,0.010179641,0.004058853,-0.001257334,0.000927644,0.011603376,0.00589722,-0.001401542,0.007936508,-0.033135089,0.007027407,0.01140783,-0.007915567,0.013264554,0.000364964,0.011246485,0.009660297,-0.00308642,0.005172414,0.014037985,0.004665267,0.01320132,0.000508647,-0.002925402,-0.003151923,0.003583062,-0.018099548,-0.005102041,0.001484781,-0.014667365,0.007171315,0.00111276,-0.003636364,-0.000690767,0.003597122,0.00780379,0.009879254,-0.000342466,0.007614213,-0.004382121,0.00562249,-0.009247028,0.00658858,-0.003524229,0.004486988,-0.015708275,0.008540925,0.007490637,-0.001341922,0.004826368,-0.00410509,-0.004362189,-0.002293578,0,0.011927481,-0.003958587,-0.006258693,-0.009942005,0.002851033,0.009076348,-0.000991572,0.002717391,0.005498822,-0.00361991,-0.000718391,0.013824885,0.01945245,0.004784689,0.001644737,-0.002013592,0.008121827,0.033421284,0.030844156,0.004291845,-0.000974184,-0.001551992,-0.002017485,0,-0.004720692
28/06/2011,0.017263703,0.030008673,-0.000460829,0.000953289,0.02222536,0.013757524,0.021548284,-0.004294479,0.00857347,0.005865829,0.018500327,0.01992966,0.003730647,0.004411201,-0.00086881,0.018374406,-0.001968504,0.01,0.013235294,0.006520451,-0.010864073,0.00923206,0.006333024,0.030630865,0.012144054,-0.002105263,-0.008661417,0.0228471,0.021632938,0.01871315,0.016289894,0.016727273,-0.004742795,0.021084337,0.022710546,0.009481424,0.023156089,0.020969055,0.01346645,0.023615635,0.012201322,-0.001466993,0.024873524,0.009574813,0.000921659,0.015384615,0.002520385,0.009569378,0.035996835,-0.001111523,0.015054745,0.025345622,0.014336918,0.01880531,0.004619565,0.000342583,0.000419815,0.001760563,0.019169329,0.007666667,0.027272727,0.008841733,0.024270399,0.046166999,0.013879087,0.014869888,0.006181134,0.019095595,0.01071723,0.010377607,0.015708812,0.002050747,0.032296087,-0.004585754,0.028691393,0.031799163,0.004619758,0.01031746,0.001488834,0.037037037,-0.00625,0,-0.003594536,0.028896104,0.026501767,-0.018253968,0.016420361,0.003102144,0.006294058,0.014042553,0.032545932,-0.008058608,0.003656753,0.012953368,0.010107817,0.01366815,0.0243083
29/06/2011,0.007424692,0.015493432,-0.005993545,0.023809524,0.047582502,0.008481764,0.04140625,0.043746149,0.012514758,0.014045175,0.020414724,0.02319376,-0.001858391,0.03112469,0.042608696,0.020802377,0.008547009,0.00810081,0.051523948,-0.001177856,0.014559387,0.003326403,-0.002609363,0.027696977,-0.020273066,0.010548523,0.003971406,0.003865979,0.051912568,0.009562154,0.024533857,0.012160229,0.013929619,0.033356025,0.000411226,0.013992716,0.021793797,0.003389831,0.096907216,0.017501989,0.027624309,0,0.020567668,0.019128757,0.011970534,0.003535354,0.010795623,0.024223275,0.030927835,-0.005563798,0.048089888,0.003370787,0.014134276,0.029261672,-0.021909656,0.006506849,0.020562316,-0.001318102,0.021943574,0.022163414,0.003185841,0.018404908,-0.011484227,0.001362027,0.008352668,0.014652015,0.017895299,0.014369468,0.035073409,0.029673591,0.001886081,0.019320823,0.009134506,0.008599509,0.034693878,0.03487429,0.014503007,0.004598062,0.016848365,0.028745645,0.020440252,0.003633061,0.008658009,0.016093405,0.007228916,-0.004042037,0.005339257,5.02854E-05,-0.001751313,0.00461603,0.017285206,0.009970458,0.015302405,0.021483376,0.027351568,0.017873942,0.035307737
